#1.3																																			
494	34	1	11																																
id	ppName	20087-50060-10008-nan	20088-50060-10029-nan	20089-50060-10046-nan	20090-50060-10049-nan	20091-50060-10050-nan	20092-50060-10068-nan	20093-50060-10017-10	20094-50061-10079-10	20095-50061-10080-10	20097-50061-10086-10	20097-50454-10086-10	20098-50061-10087-10	20098-50454-10087-10	20099-50061-10091-10	20099-50454-10091-10	20100-50061-10092-10	20100-50454-10092-10	20101-50061-10093-10	20101-50454-10093-10	20102-50061-10094-10	20102-50454-10094-10	20103-50061-10106-10	20103-50454-10106-10	20104-50454-10200-0.05	20104-50454-10200-0.5	20104-50454-10200-5	20105-50061-10201-10	20106-50061-10070-10	20106-50454-10070-10	20204-51097-10075-1	20206-50811-10129-1	20207-51099-10188-1	20209-50335-10337-1	20210-50811-10351-1
200961	NEK4	nan	nan	nan	nan	nan	nan	0.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.4	11.7	12.3	-16.6	nan	nan	0.546315941	nan	-28.7	58.2	nan
200962	NEK6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200963	"NEK6,NEK7"	nan	nan	nan	nan	nan	nan	nan	25.7	18.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	17.9	nan	nan	nan	nan	nan	nan	nan
200964	OSR1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	36.8	nan	nan	nan	nan	nan	nan	nan
200965	p38a	nan	nan	nan	nan	nan	nan	70.7	-30.1	-5	9.7	-4.7	-18.6	9.8	-7.7	24.3	5.5	-14.2	-25.7	-25.7	-35.4	-3.9	-20.4	-1.5	61	90	90	1.9	-11.7	-68.1	-31.24607287	nan	17.4	>80	nan
200966	MK14	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200967	MK14	nan	nan	nan	nan	nan	nan	97.3	-9.8	33.1	-3.7	11.4	-2.2	0.5	4	-30	7.9	-5.9	-19.8	-2.9	4.1	13.3	-2.7	-5	26.8	47.4	44.3	-13.5	-19	-24.1	-14.64078062	-68.4	12.6	nan	69.6
200968	PAK2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200969	PAN3	nan	nan	nan	nan	nan	nan	nan	3.1	1.1	1.6	nan	-10.7	nan	-12.8	nan	5.8	nan	-7.7	nan	-4.5	nan	-13.7	nan	nan	nan	nan	4.3	-19.2	nan	18.9426623	nan	-98.4	-21.3	nan
200970	PCTAIRE2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200971	PDK1	nan	nan	nan	nan	nan	nan	NI	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200972	PDK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200973	PEK	nan	nan	nan	nan	nan	nan	-1.7	18.8	12.1	-18.8	-8.5	-19.1	17.7	-33.3	-9.1	2.8	12.6	-32.9	9.3	-1.4	5.1	-25.8	20	7.8	17.7	30.5	5.5	47.2	52.3	-37.85713069	nan	-26	70.9	nan
200974	CDK15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200975	PIK3C2B	nan	nan	nan	nan	nan	nan	16.5	16.3	49.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.7	nan	nan	nan	nan	-125	nan	nan
200976	PIK3CB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.6	nan	nan	1.2
200977	PIK3CD	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	27.19199431	-50.9	nan	nan	-3.3
200978	PIK3CG	nan	nan	nan	nan	nan	nan	nan	nan	nan	-10	nan	-25.6	nan	14.3	nan	10.2	nan	-13.4	nan	-15.8	nan	5.4	nan	nan	nan	nan	nan	-2.3	nan	72.28109903	nan	nan	nan	nan
200979	PIK4CB	nan	nan	nan	nan	nan	nan	-58.2	32.6	81.3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.2	nan	nan	nan	nan	nan	nan	nan
200980	"PIP4K2A,PIP4K2B"	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200981	"PIP4K2A,PIP4K2B"	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200982	PIP4K2B	nan	nan	nan	nan	nan	nan	-37.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-38.9	nan	nan	nan	nan	3.2	nan	nan
200983	PI42C	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200984	PKCd	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200985	PKCh	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200986	PKCz	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200987	PKD2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200988	PKD3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-76.7	>98	nan
200989	PKN1	nan	nan	nan	nan	nan	nan	19	nan	nan	22.8	nan	33.8	nan	-5	nan	-10	nan	-20.5	nan	17.4	nan	-20.6	nan	nan	nan	nan	-3.9	-31.6	nan	nan	nan	nan	nan	nan
200990	PKR	nan	nan	nan	nan	nan	nan	nan	-13.5	7.7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11.8	nan	nan	nan	nan	nan	nan	nan
200991	PLK1	nan	nan	nan	nan	nan	nan	-0.4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200992	PLK1	nan	nan	nan	nan	nan	nan	nan	31.4	27.1	42	nan	26.3	nan	-0.9	nan	-1.2	nan	2.6	nan	9	nan	10.9	nan	10.3	26.3	10.8	-5.6	nan	nan	nan	nan	nan	nan	nan
200993	PLK1 like (splice variant or novel kinase)	nan	nan	nan	nan	nan	nan	nan	35.2	19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200994	PLK2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200995	PRKX/Y	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200996	PRP4	nan	nan	nan	nan	nan	nan	10.8	2.5	19.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-19.5	nan	nan	nan	nan	nan	nan	nan
200997	FAK2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-12.2	nan	nan	28.5
200998	SIK3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
200999	RIPK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.4	>90	nan
201000	RIPK2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201001	RNAseL	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201002	ROCK1	nan	nan	nan	nan	nan	nan	nan	-28.6	-39.7	nan	-4.3	nan	1.2	nan	3.5	nan	18.7	nan	-11.7	nan	-4.3	nan	-25.8	-8	5.2	-16.3	9.4	nan	4.4	nan	nan	nan	nan	nan
201003	RON	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11.4	nan	10.5	nan	-1.2	nan	7.7	nan	-0.5	nan	-5.6	nan	15.8	1.5	-2.3	2.8	nan	nan	-1	nan	nan	nan	>98	nan
201004	RPS6KC1 (Domain1)	nan	nan	nan	nan	nan	nan	ND	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201005	RSK1 (Domain 2)	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201006	"RSK1,RSK3_domain2"	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.8	-9.1	5.5	nan	nan	nan	nan	nan	nan	nan	nan
201007	RSK1_domain2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201008	RSK2 (Domain 1)	nan	nan	nan	nan	nan	nan	17.9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201009	SGK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201010	SGK3	nan	nan	nan	nan	nan	nan	ND	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201011	SIK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201012	SLK	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201013	SRPK1	nan	nan	nan	nan	nan	nan	6.7	18.7	26.1	nan	2.6	nan	15.4	nan	-6	nan	9.8	nan	-0.3	nan	6.6	nan	22.2	10.4	-5.5	-21.3	> 98.3	nan	14.4	40.93926551	nan	19.3	86.8	nan
201014	SRPK1/2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.7	nan	8.1	nan	1.8	nan	-6.3	nan	11.6	nan	-17.9	nan	44.7	21.6	1.2	25.3	nan	nan	nan	16.14542611	nan	nan	72.8	nan
201015	STLK5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6	17.8	24.1	nan	nan	nan	nan	nan	nan	nan	nan
201016	STLK6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-12.3	8.8	19.5	32.3	nan	nan	nan	nan	nan	nan	nan
201017	SYK	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	12.4	nan	nan	-31.7
201018	SYK	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201019	SYK	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201020	TIF1b	nan	nan	nan	nan	nan	nan	ND	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201021	TIF1b	nan	nan	nan	nan	nan	nan	~NI	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201022	TLK1/2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	42.85258968	-2.7	-6.5	16.7	-19.6
201023	TLK2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201024	TNK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	>95	nan
201025	ULK2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201026	ULK3	nan	nan	nan	nan	nan	nan	nan	5.4	6.9	14.3	nan	-9.6	nan	14.9	nan	8.2	nan	-13.9	nan	1.6	nan	34.2	nan	-6.1	-2.7	2.3	29.2	-26.8	nan	nan	-3.5	nan	nan	-25.3
201027	YANK3	nan	nan	nan	nan	nan	nan	nan	-0.5	2.6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.4	4.2	5.6	-1.7	nan	nan	nan	nan	5.9	nan	nan
201028	ZC3 (MINK)	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201029	ATR	nan	nan	nan	nan	nan	nan	nan	80.1	>90	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-14.5	nan	nan	nan	nan	nan	nan	nan
201030	AurA	nan	nan	nan	nan	nan	nan	nan	39.5	26	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.8	nan	nan	nan	nan	nan	nan	nan
201031	BRAF	nan	nan	nan	nan	nan	nan	nan	-8.8	16.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201032	CDC2	nan	nan	nan	nan	nan	nan	nan	-33.5	-6.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201033	CDK2	nan	nan	nan	nan	nan	nan	nan	24.1	26.7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-14.8	nan	nan	nan	nan	nan	nan	nan
201034	CLK3	nan	nan	nan	nan	nan	nan	nan	-9.2	10.3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.5	nan	nan	nan	nan	nan	nan	nan
201035	EGFR	nan	nan	nan	nan	nan	nan	nan	4.5	17.9	nan	1.2	nan	4.3	nan	-2.5	nan	-6.9	nan	21.9	nan	-3.2	nan	-26.4	-16	-17.6	-15.1	12.2	nan	nan	nan	nan	-86.6	29	nan
201036	JAK1 domain2	nan	nan	nan	nan	nan	nan	nan	38.2	52.3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.7	14.8	39.5	19.5	nan	nan	nan	nan	nan	nan	nan
201037	LATS2	nan	nan	nan	nan	nan	nan	nan	1.1	9.7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-18	-21.6	-33	0.2	nan	nan	28.03028261	nan	nan	>95	nan
201038	MAP2K3	nan	nan	nan	nan	nan	nan	nan	13	8.4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-4.8	-13.7	37.8	5.2	nan	nan	nan	nan	nan	nan	nan
201039	MARK1	nan	nan	nan	nan	nan	nan	nan	7.5	20.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.7	nan	nan	nan	nan	nan	nan	nan
201040	NUAK1	nan	nan	nan	nan	nan	nan	nan	15.1	37.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.2	nan	nan	nan	nan	67.1	nan	nan
201041	KPCI	nan	nan	nan	nan	nan	nan	nan	14.7	-14.9	20	nan	-10.5	nan	-20.5	nan	9.4	nan	-10.4	nan	4.3	nan	-50.8	nan	nan	nan	nan	13.4	nan	nan	nan	nan	nan	nan	nan
201042	PLK1	nan	nan	nan	nan	nan	nan	nan	17.7	24.1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5	nan	nan	nan	nan	nan	nan	nan
201043	PRP4	nan	nan	nan	nan	nan	nan	nan	3.8	19.3	nan	-11.3	nan	0.1	nan	4.1	nan	-0.9	nan	-0.1	nan	0.9	nan	-13.9	0.2	4.5	-1.8	20.9	nan	-31	44.17582941	nan	3.2	-82.2	nan
201044	RK	nan	nan	nan	nan	nan	nan	nan	13.2	6.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
201045	RSK1 domain1	nan	nan	nan	nan	nan	nan	nan	24.5	7.7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	76.9	nan	nan	30.99170516	-36.9	-44.6	98.4	26.8
201046	ANPb	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-15.2	nan	11	nan	-30.6	nan	7.3	nan	-2.3	nan	10	nan	-7	nan	nan	nan	nan	nan	-35.6	nan	nan	nan	nan	nan
201047	"CaMK2a,CaMK2b,CaMK2d,CaMK2g"	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	61.6	nan	-0.1	nan	42.2	nan	-3.2	nan	49.7	nan	18.5	nan	23.5	-2.8	2.4	-9.3	nan	nan	65.5	nan	-8.8	nan	nan	8.5
201048	CDK5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.9	nan	-23	nan	-2.8	nan	54.2	nan	-24.1	nan	-8.6	nan	4.5	7.5	-15.4	10	nan	nan	11	nan	nan	nan	nan	nan
201049	CK2a2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	55.4	nan	20.2	nan	31.6	nan	nan	nan	nan	nan	33.4	nan	nan	nan	nan	nan	18.3	nan	nan	nan	nan	nan
201050	EGFR	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.2	nan	11.4	nan	-7.5	nan	5.8	nan	-1.5	nan	-4.3	nan	-24	10.8	12	-8.1	nan	nan	-79.9	nan	nan	nan	nan	nan
201051	EphA1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.5	nan	-1.4	nan	41.9	nan	16.8	nan	9	nan	-9.2	nan	46.7	26	70.3	84.5	nan	nan	-5	nan	nan	nan	>97	nan
201052	EPHA2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-15.6	nan	-12.3	nan	27.8	nan	8.4	nan	-10.6	nan	-10.5	nan	8.4	73.8	85.2	88.3	nan	nan	-5.6	nan	nan	nan	nan	nan
201053	EphA7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13.1	nan	4.1	nan	11.1	nan	12.3	nan	-22.8	nan	-5.7	nan	-21.4	23.3	-6.7	32	nan	nan	16.2	nan	nan	7	nan	nan
201054	EPHB2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.2	nan	-37.3	nan	43.9	nan	22.4	nan	13.5	nan	10.7	nan	27.3	92	92	92	nan	nan	-4.7	82.85022013	nan	0.5	>96	nan
201055	GCN2	nan	nan	nan	nan	nan	nan	nan	nan	nan	8	1.6	-19.7	15.8	-4.9	3.3	-39.6	18.1	-15.2	1.3	-5.2	9.4	-5.1	-12.4	13.3	13.9	15.3	nan	-28.1	-2.4	nan	nan	nan	nan	nan
201056	JAK2 domain2	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.8	nan	-1.1	nan	4.5	nan	12.8	nan	10.6	nan	-9.3	nan	-7.6	nan	nan	nan	nan	nan	-0.9	nan	nan	nan	nan	nan	nan
201057	JAK3 domain2	nan	nan	nan	nan	nan	nan	nan	nan	nan	-57.8	nan	-13.7	nan	-48.5	nan	28.3	nan	-25.7	nan	-68.4	nan	12.8	nan	nan	nan	nan	nan	-58.5	nan	60.82830234	nan	nan	nan	nan
201058	M4K3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.2	nan	4.7	nan	44.1	nan	18	nan	-2.9	nan	3.9	nan	61.9	8.1	7.8	4.6	nan	nan	10.4	nan	nan	7.7	97.9	nan
201059	MET	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-12.5	nan	38.6	nan	57.2	nan	3.5	nan	17.7	nan	-4.6	nan	50.3	nan	nan	nan	nan	nan	-13.3	nan	nan	nan	nan	nan
201060	MRCKb	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-16.4	nan	2.5	nan	8.9	nan	4.7	nan	11.7	nan	-20.9	nan	-32.7	17.6	-2	17.3	nan	nan	3.2	nan	nan	nan	nan	nan
201061	MK11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	26.3	nan	-4.2	nan	4.7	nan	-14.7	nan	6.3	nan	8.8	nan	31.8	-24.1	-85.7	-114.2	nan	nan	-46.2	-14.71831467	nan	nan	nan	nan
201062	PDK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11.6	nan	-2.9	nan	7.7	nan	12.1	nan	-22.6	nan	4.9	nan	-7.3	nan	nan	nan	nan	nan	22	0.44974939	nan	nan	nan	nan
201063	PI42C	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	29.2	nan	21	nan	54	nan	78.9	nan	20.5	nan	9.3	nan	58.6	1.2	8.6	8.6	nan	nan	31.2	nan	nan	nan	nan	nan
201064	PKD2	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.6	nan	-24.7	28.4	-8.8	31	-31.1	60.9	-1.2	nan	7.6	nan	5	33.2	nan	nan	nan	nan	-11.2	nan	8.570666538	13.2	nan	82.7	-16.8
201065	RIPK3	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.1	nan	6.7	nan	-3.7	nan	2	nan	-6.1	nan	-4.1	nan	1.9	nan	nan	nan	nan	nan	-1.9	nan	65.03200985	nan	nan	nan	nan
201066	RSK1 domain1	nan	nan	nan	nan	nan	nan	nan	nan	nan	-20.7	nan	-23.5	nan	-4.7	nan	-9.4	nan	-12.5	nan	-25.7	nan	27.4	nan	nan	nan	nan	nan	-26.1	nan	nan	nan	nan	nan	nan
201067	"RSK1,RSK4 domain1"	nan	nan	nan	nan	nan	nan	nan	nan	nan	17.3	nan	9	nan	10.2	nan	9.4	nan	3.7	nan	11.1	nan	-11.2	nan	-9.3	7.3	-0.5	nan	-11.8	nan	nan	nan	nan	nan	nan
201068	SLK	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	nan	-0.8	nan	33.2	nan	24.5	nan	-11.6	nan	-9.3	nan	34.1	5.5	-14.9	-2.9	nan	nan	68.4	nan	nan	nan	nan	nan
201069	SYK	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.7	nan	-11.5	nan	14.5	nan	-0.1	nan	-12.8	nan	-2.7	nan	2.1	nan	nan	nan	nan	nan	-12.9	nan	-7.149695441	3.3	nan	91.6	-12.1
201070	TLK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.2	3	4.3	-14.4	14.3	-10.1	-48.4	37.8	-38.6	-5.2	3	13.2	-23.8	-47.5	36.3	17.2	32.1	nan	nan	-9.5	nan	nan	nan	nan	nan
201071	ULK1	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2	nan	7.1	nan	-15.7	nan	22.8	nan	-4.3	nan	-12.6	nan	-9.3	nan	-15.2	-2.4	-0.4	nan	-2.6	nan	-23.63664638	nan	30.4	-64.2	nan
201072	AurB	nan	nan	nan	nan	nan	nan	nan	nan	nan	67.9	nan	41.7	nan	97.3	nan	80.4	nan	21.7	nan	9.7	nan	95	nan	21	25.7	9.6	nan	nan	nan	35.98896891	-6	84.8	>99	-84.1
201073	CLK2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-22.2	nan	-1	nan	10	nan	20.4	nan	6.2	nan	-15.6	nan	5.8	nan	nan	nan	nan	nan	nan	nan	nan	24.5	>95	nan
201074	IRAK3	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.4	nan	-3.2	nan	19.2	nan	33	nan	28.6	nan	7.3	nan	23.7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
