	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('Foretinib 3034', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1463.0	3486.0	0.41963	0.2272
('R406 3035', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3030.0	3486.0	0.86919	0.82582
('GDC-0941 3036', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2611.0	3486.0	0.74891	0.66566
('Gefitinib 3037', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3668.0	3486.0	1.0522	1.0695
('Geldanamycin 3038', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1240.0	3486.0	0.35576	0.14216
('Geldanamycin 3039', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1323.0	3486.0	0.37947	0.17373
('GSK1059615 3040', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3113.0	3486.0	0.8929	0.85739
('GSK1059615 3041', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3102.0	3486.0	0.88984	0.85331
('GSK1904529A 3042', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3091.0	3486.0	0.88659	0.84899
('GSK2126458 3043', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1278.0	3486.0	0.36666	0.15667
('GSK 690693 3044', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3036.0	3486.0	0.87091	0.82811
('GW843682 3045', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1558.0	3486.0	0.44698	0.26361
('HG-5-113-01 3046', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2123.0	3486.0	0.60903	0.4794
('HG-5-88-01 3047', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2445.0	3486.0	0.70139	0.60239
('Imatinib 3048', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3778.0	3486.0	1.0838	1.1116
('JNK-9L 3049', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1999.0	3486.0	0.57356	0.43217
('JW-7-24-1 3050', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2426.0	3486.0	0.69585	0.595
('Lapatinib 3051', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3351.0	3486.0	0.96136	0.94854
('LDN-193189 3052', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3428.0	3486.0	0.98335	0.97782
('Linifanib 3053', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	4037.0	3486.0	1.158	1.2104
('Linsitinib 3054', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2875.0	3486.0	0.82463	0.76649
('Mitoxantrone 3055', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	810.0	3486.0	0.23252	-0.021943
('Mitoxantrone 3056', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	827.0	3486.0	0.2374	-0.01545
('MK2206 3057', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2762.0	3486.0	0.79232	0.72346
('Neratinib 3058', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2194.0	3486.0	0.6293	0.50639
('Nilotinib 3059', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2617.0	3486.0	0.75063	0.66795
('BIBF-1120 3060', 'smCenterCompoundID: 10151', 'smSalt: 101', 'smLincsID: LSM-1152', 'smName: BIBF-1120', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3503.0	3486.0	1.0049	1.0065
('NU7441 3061', 'smCenterCompoundID: 10061', 'smSalt: 101', 'smLincsID: LSM-1061', 'smName: NU7441', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2800.0	3486.0	0.80322	0.73797
('BEZ235 3062', 'smCenterCompoundID: 10232', 'smSalt: 101', 'smLincsID: LSM-4255', 'smName: BEZ235', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1589.0	3486.0	0.45587	0.27545
('NVP-TAE684 3063', 'smCenterCompoundID: 10024', 'smSalt: 101', 'smLincsID: LSM-1024', 'smName: NVP-TAE684', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2590.0	3486.0	0.74298	0.65777
('PD0332991 3064', 'smCenterCompoundID: 10071', 'smSalt: 101', 'smLincsID: LSM-1071', 'smName: PD0332991', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1974.0	3486.0	0.56639	0.42262
('PD0325901 3065', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1473.0	3486.0	0.4225	0.23102
('PD0325901 3066', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1384.0	3486.0	0.39716	0.19728
('PD173074 3067', 'smCenterCompoundID: 10026', 'smSalt: 101', 'smLincsID: LSM-1026', 'smName: PD173074', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3593.0	3486.0	1.0306	1.0407
('PD184352 3068', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2608.0	3486.0	0.74805	0.66451
('Pelitinib 3069', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2867.0	3486.0	0.82253	0.76369
('PF431396 3070', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2233.0	3486.0	0.64049	0.52129
('PF477736 3071', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2622.0	3486.0	0.75207	0.66986
('PF562271 3072', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2810.0	3486.0	0.80609	0.74179
('PHA-665752 3073', 'smCenterCompoundID: 10125', 'smSalt: 101', 'smLincsID: LSM-1125', 'smName: PHA-665752', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3640.0	3486.0	1.0441	1.0587
('PHA-793887 3074', 'smCenterCompoundID: 10073', 'smSalt: 101', 'smLincsID: LSM-1073', 'smName: PHA-793887', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	985.0	3486.0	0.28272	0.044895
('PI103 3075', 'smCenterCompoundID: 10126', 'smSalt: 101', 'smLincsID: LSM-1126', 'smName: PI103', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2226.0	3486.0	0.63848	0.51862
('PLX-4720 3076', 'smCenterCompoundID: 10049', 'smSalt: 101', 'smLincsID: LSM-1049', 'smName: PLX-4720', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3495.0	3486.0	1.0025	1.0033
('QL-X-138 3077', 'smCenterCompoundID: 10075', 'smSalt: 101', 'smLincsID: LSM-5803', 'smName: QL-X-138', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2661.0	3486.0	0.76344	0.68501
('QL-XII-47 3078', 'smCenterCompoundID: 10077', 'smSalt: 101', 'smLincsID: LSM-6019', 'smName: QL-XII-47', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1442.0	3486.0	0.4138	0.21944
('Radicicol 3079', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1485.0	3486.0	0.42613	0.23586
('Radicicol 3080', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1679.0	3486.0	0.48178	0.30995
('(R)- Roscovitine 3081', 'smCenterCompoundID: 10001', 'smSalt: 101', 'smLincsID: LSM-1001', 'smName: (R)- Roscovitine', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3061.0	3486.0	0.87798	0.83753
('Ruxolitinib 3082', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3106.0	3486.0	0.89108	0.85497
('XL147 3083', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3659.0	3486.0	1.0497	1.0662
('Saracatinib 3084', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2384.0	3486.0	0.68399	0.57922
('Selumetinib 3085', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1974.0	3486.0	0.5662	0.42237
('Rapamycin 3086', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2974.0	3486.0	0.85322	0.80455
('Sorafenib 3087', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2860.0	3486.0	0.82052	0.76101
('SU11274 3088', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3611.0	3486.0	1.0358	1.0477
('TG 101348 3089', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3137.0	3486.0	0.89997	0.86681
('TGX221 3090', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2555.0	3486.0	0.73285	0.64427
('Torin1 3091', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1519.0	3486.0	0.43579	0.24872
('Torin2 3092', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1099.0	3486.0	0.31523	0.08818
('Tozasertib 3093', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1107.0	3486.0	0.31762	0.091363
('Trametinib 3094', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1199.0	3486.0	0.3441	0.12663
('TWS119 3095', 'smCenterCompoundID: 10111', 'smSalt: 101', 'smLincsID: LSM-1111', 'smName: TWS119', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3464.0	3486.0	0.99358	0.99145
('PLX4032 3096', 'smCenterCompoundID: 10068', 'smSalt: 101', 'smLincsID: LSM-1068', 'smName: PLX4032', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3247.0	3486.0	0.93133	0.90857
('Withaferin A 3097', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2200.0	3486.0	0.63112	0.50881
('Withaferin A 3098', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1918.0	3486.0	0.55033	0.40124
('WYE-125132 3099', 'smCenterCompoundID: 10064', 'smSalt: 101', 'smLincsID: LSM-1064', 'smName: WYE-125132', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1873.0	3486.0	0.53723	0.38379
('WZ3105 3100', 'smCenterCompoundID: 10084', 'smSalt: 101', 'smLincsID: LSM-5970', 'smName: WZ3105', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	735.0	3486.0	0.21082	-0.050843
('XMD11-50 3101', 'smCenterCompoundID: 10086', 'smSalt: 101', 'smLincsID: LSM-1086', 'smName: XMD11-50', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1932.0	3486.0	0.55425	0.40646
('Y39983 3102', 'smCenterCompoundID: 10149', 'smSalt: 102', 'smLincsID: LSM-1150', 'smName: Y39983', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2848.0	3486.0	0.81698	0.7563
('YM 201636 3103', 'smCenterCompoundID: 10109', 'smSalt: 101', 'smLincsID: LSM-1109', 'smName: YM 201636', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3142.0	3486.0	0.90141	0.86872
('ZSTK474 3104', 'smCenterCompoundID: 10053', 'smSalt: 101', 'smLincsID: LSM-1053', 'smName: ZSTK474', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2729.0	3486.0	0.78276	0.71073
('Afatinib 3105', 'smCenterCompoundID: 10133', 'smSalt: 101', 'smLincsID: LSM-5742', 'smName: Afatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2626.0	3486.0	0.75331	0.67152
('Sigma A6730 3106', 'smCenterCompoundID: 10035', 'smSalt: 101', 'smLincsID: LSM-1035', 'smName: Sigma A6730', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2611.0	3486.0	0.7491	0.66591
('Flavopiridol 3107', 'smCenterCompoundID: 10011', 'smSalt: 101', 'smLincsID: LSM-1011', 'smName: Flavopiridol', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	659.0	3486.0	0.18902	-0.079869
('AT-7519 3108', 'smCenterCompoundID: 10004', 'smSalt: 101', 'smLincsID: LSM-1004', 'smName: AT-7519', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	722.0	3486.0	0.20728	-0.055553
('AZD 5438 3109', 'smCenterCompoundID: 10158', 'smSalt: 101', 'smLincsID: LSM-1159', 'smName: AZD 5438', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	886.0	3486.0	0.25432	0.0070836
('AZD-6482 3110', 'smCenterCompoundID: 10059', 'smSalt: 101', 'smLincsID: LSM-1059', 'smName: AZD-6482', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2355.0	3486.0	0.67567	0.56814
('AZD7762 3111', 'smCenterCompoundID: 10006', 'smSalt: 101', 'smLincsID: LSM-1006', 'smName: AZD7762', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	852.0	3486.0	0.24447	-0.0060293
('AZD8055 3112', 'smCenterCompoundID: 10007', 'smSalt: 101', 'smLincsID: LSM-1007', 'smName: AZD8055', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1340.0	3486.0	0.38445	0.18035
('AZD8330 3113', 'smCenterCompoundID: 10164', 'smSalt: 101', 'smLincsID: LSM-1165', 'smName: AZD8330', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1009.0	3486.0	0.28951	0.053934
('AZD1152-HQPA 3114', 'smCenterCompoundID: 10067', 'smSalt: 101', 'smLincsID: LSM-1067', 'smName: AZD1152-HQPA', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1221.0	3486.0	0.35031	0.1349
('BI-2536 3115', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1219.0	3486.0	0.34964	0.13401
('BMS345541 3116', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2372.0	3486.0	0.68045	0.5745
('BMS-387032 3117', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	748.0	3486.0	0.21464	-0.04575
('GDC-0980 3118', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1620.0	3486.0	0.46485	0.28742
('NVP-AEW541 3119', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3410.0	3486.0	0.97828	0.97108
('SB590885 3120', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2293.0	3486.0	0.6577	0.54421
('PIK-93 3121', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3305.0	3486.0	0.94807	0.93085
('KIN001-043 3122', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3156.0	3486.0	0.90542	0.87407
('BYL719 3123', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3232.0	3486.0	0.92722	0.90309
('NVP-AUY922 3124', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1014.0	3486.0	0.29094	0.055843
